@T, output
created_at,"Thu Dec 28 12:32:47 MST 2023"
date_format,yyyy-MM-dd
@H,time,precip,tmean,rhum,wind,rain,snow,solRad,netRad,netRainOut,netSnowOut,irrigation_amount,interception,intercStorage,throughfall,snowDepth,snowTotSWE,snowMelt,potET,actET,soilSat,soilSatMPS,soilSatLPS,soilActMPS,soilActLPS,percolation,inRD1,inRD2,inRG1,inRG2,actRG1,actRG2,outRD1,outRD2,outRG1,outRG2
Type,LocalDate,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double
Unit,-,mm,C,-,-,-,-,MJ/m2/day,MJ/m2,-,-,-,-,-,-,-,mm,-,mm,mm,-,-,-,-,-,l,-,l,-,-,-,-,l,l,-,-
,2019-08-23,1,22.215,58.25,2.06597,1,0,18.74,10.28052,0.95751,0,0,0.04249,0,0.95751,0,0,0,3.71681,2.89591,0.44228,0.8389,0.05147,508.393,30.78168,2.88243,0,0,0,0,0,60.44484,0,0,0,0.27463
,2019-08-24,0,21.88,56.35,1.7963,0,0,23.39,12.13103,0,0,0,0,0,0,0,0,0,4.04674,2.38025,0.44026,0.83683,0.04959,507.05693,29.64798,2.94483,0,0,0,0,0,60.08383,0,0,0,0.27351
,2019-08-25,0,23.18,53.55,1.47454,0,0,22.09,11.52114,0,0,0,0,0,0,0,0,0,3.96647,2.36758,0.43829,0.83449,0.04805,505.58177,28.72991,3.05799,0,0,0,0,0,59.63671,0,0,0,0.27187
,2019-08-26,0,19.545,55.55,1.39699,0,0,22.74,11.54422,0,0,0,0,0,0,0,0,0,3.53498,2.10866,0.43659,0.83233,0.04687,504.21883,28.0199,3.19751,0,0,0,0,0,59.13276,0,0,0,0.26985
,2019-08-27,0,17.65,59.55,2.32292,0,0,20.19,10.49131,0,0,0,0,0,0,0,0,0,3.32039,2.08251,0.43494,0.82986,0.04612,502.66203,27.56612,3.35969,0,0,0,0,0,58.58062,0,0,0,0.26757
,2019-08-28,0,20.195,52.3,0.83021,0,0,23.43,11.62521,8.22623,0,8.25,0.02377,0,8.22623,0,0,0,3.37053,2.00006,0.44011,0.83376,0.05271,505.0758,31.48048,3.5423,0,0,0,0,0,59.10198,0,0,0,0.26507
,2019-08-29,0,19.72,51.1,2.22685,0,0,19.71,10.03661,0,0,0,0,0,0,0,0,0,3.6862,2.26385,0.43789,0.83192,0.05021,503.88584,29.95946,3.203,0,0,0,0,0,59.19796,0,0,0,0.26743
,2019-08-30,0,20.73,62.25,1.88079,0,0,15.83,8.82919,0,0,0,0,0,0,0,0,0,3.00514,1.82147,0.43617,0.8305,0.04827,502.96088,28.77988,3.12266,0,0,0,0,0,59.16592,0,0,0,0.26786
,2019-08-31,0,23.045,62,1.72917,0,0,21.57,11.4271,0,0,0,0,0,0,0,0,0,3.68201,2.2334,0.43416,0.82796,0.04689,501.34899,27.94038,3.10481,0,0,0,0,0,58.96181,0,0,0,0.26772
,2019-09-01,0,24.295,53.9,1,0,0,21.88,11.24497,0,0,0,0,0,0,0,0,0,3.61678,2.08349,0.43236,0.82568,0.04566,499.89467,27.19986,3.15256,0,0,0,0,0,58.66027,0,0,0,0.2668
,2019-09-02,0,25.395,46,1.12037,0,0,22.57,11.12164,0,0,0,0,0,0,0,0,0,3.88498,2.23907,0.43049,0.82291,0.04475,498.15458,26.65866,3.22954,0,0,0,0,0,58.23441,0,0,0,0.26543
,2019-09-03,0,22.64,56.75,1.07292,0,0,18.62,9.79284,0,0,0,0,0,0,0,0,0,3.10688,1.72452,0.42911,0.8209,0.04404,496.89173,26.23782,3.34914,0,0,0,0,0,57.77151,0,0,0,0.2635
,2019-09-04,0,23.3,55.05,1.68287,0,0,18.67,9.75401,8.23663,0,8.25,0.01337,0,8.23663,0,0,0,3.41729,1.88274,0.43435,0.8236,0.05199,498.57696,30.97451,3.4805,0,0,0,0,0,58.13579,0,0,0,0.26141
,2019-09-05,0,24.545,50.65,1.50347,0,0,18.16,9.41555,8.21858,0,8.225,0.00642,0,8.21858,0,0,0,3.44137,1.99016,0.43915,0.83125,0.05333,503.65814,31.76075,3.21581,0,0,0,0,0,58.16959,0,0,0,0.26306
,2019-09-06,0,20.915,70.35,2.23032,0,0,13.32,7.72912,0,0,0,0,0,0,0,0,0,2.47714,1.45959,0.43777,0.83074,0.05106,503.3122,30.41121,3.15485,0,0,0,0,0,58.09416,0,0,0,0.26321
,2019-09-07,0,22.505,57,1.80556,0,0,19.66,10.03074,0,0,0,0,0,0,0,0,0,3.32051,1.96603,0.43601,0.82885,0.04948,502.10878,29.46925,3.14642,0,0,0,0,0,57.85614,0,0,0,0.26287
,2019-09-08,8,15.88,73.3,2.0544,8,0,16.12,8.61719,7.99011,0,0,0.00989,0,7.99011,0,0,0,2.16032,2.15184,0.44053,0.83627,0.05095,506.6819,30.40845,3.44752,0,0,0,0,0,58.67842,0,0,0,0.26179
,2019-09-09,2,20.78,61,1.30903,2,0,20.76,10.38572,1.99195,0,0,0.00805,0,1.99195,0,0,0,2.97736,2.90357,0.43931,0.83467,0.05004,505.72906,29.87061,2.94252,0,0,0,0,0,58.85609,0,0,0,0.26551
